S2_T,S2-H,S2_P,S3_T,S3_H,S3_P,S5_T,S5_H,S5_P,S4_T,S4_H,S4_P
0.28690772,-0.009666061,2.021390221,0.19994831,0.161876705,2.021390221,0.373400316,-0.842953902,2.021390221,0.591501272,-0.156738553,2.021390221
0.103096864,0.457731932,1.288358603,-0.022685428,0.161087062,1.288358603,-0.207082271,0.467414901,1.288358603,0.054974634,0.529069727,1.288358603
0.088514084,0.458083426,0.466474666,-0.16934936,0.161589562,0.466474666,-0.376661454,0.831664489,0.466474666,-0.191685749,-2.799302874,0.466474666
-0.04680055,0.153514626,0.222130794,-0.229492124,0.161302419,0.222130794,-0.441884216,0.831133223,0.222130794,-0.137839626,-2.799302874,0.222130794
-0.128192811,0.457292566,0.111065397,-0.322695822,0.160512777,0.111065397,-0.428839664,0.831797306,0.111065397,-0.274228308,-2.799302874,0.111065397
-0.243837649,0.457028946,0.066639238,-0.349777651,0.160943491,0.066639238,-0.552762913,0.831664489,0.066639238,-0.252625373,-2.799302874,0.066639238
1.717715843,-1.393318779,0.377622349,1.639505801,-1.62673526,0.377622349,1.312608097,-1.030225341,0.377622349,2.13304806,-0.718603167,0.377622349
1.043516614,-0.70843441,0.444261587,0.983211084,-0.655618601,0.444261587,1.690900119,-1.673655471,0.444261587,1.899284951,-0.736642856,0.444261587
0.706416999,-0.57943643,0.422048508,0.356108468,-0.048814261,0.422048508,-0.187515442,0.591465627,0.422048508,-0.053362475,0.529236452,0.422048508
-0.239768036,0.215816784,0.33319619,-0.339226289,0.160584563,0.33319619,-0.663641609,0.831199631,0.33319619,-0.314209861,-2.799302874,0.33319619
-0.524980084,0.456413833,0.244343873,-0.385652282,0.161015277,0.244343873,-0.585374294,0.831797306,0.244343873,-0.299377995,-2.799302874,0.244343873
-0.473431652,0.456501706,0.155491555,-0.583666175,0.15979492,0.155491555,-0.673425023,0.831133223,0.155491555,-0.474780934,-2.799302874,0.155491555
-0.596537447,0.456238087,0.022213079,-0.706061975,0.160225634,0.022213079,-0.715819819,0.831066814,0.022213079,-0.4896128,-2.799302874,0.022213079
-0.636555309,0.359841095,-0.066639238,-0.674407889,0.16029742,-0.066639238,-0.719080957,0.830933998,-0.066639238,-0.553131879,-2.799302874,-0.066639238
-0.663007793,0.296484458,-0.133278476,-0.728571547,0.160010277,-0.133278476,-0.826698515,0.831133223,-0.133278476,-0.590211545,-2.799302874,-0.133278476
-0.630450889,0.171704395,-0.177704635,-0.892821083,0.15979492,-0.177704635,-0.859309897,0.831398856,-0.177704635,-0.498963324,-2.799302874,-0.177704635
-0.799339831,0.420913027,-0.177704635,-0.862925557,0.159723135,-0.177704635,-0.895182416,0.831066814,-0.177704635,-0.53443083,-2.799302874,-0.177704635
-0.909558518,0.331897391,-0.177704635,-1.286035174,0.159148849,-0.177704635,-1.054978184,0.830402731,-0.177704635,-0.774320144,-2.799302874,-0.177704635
2.242695927,-2.291998847,1.910324825,1.838574831,-2.045173979,1.910324825,1.266952163,-0.560984212,1.910324825,2.458704252,-0.980495433,1.910324825
1.738742178,-1.63690352,2.08802946,1.293069415,-1.728240209,2.08802946,0.246215929,0.089618016,2.08802946,1.274734412,-0.331966953,2.08802946
0.848514322,-0.543144764,1.843685587,0.418009792,-0.649373247,1.843685587,0.298394139,0.818050785,1.843685587,0.119138577,0.189049936,1.843685587
0.586702549,-0.526097347,1.643767872,-0.116240838,0.161230634,1.643767872,0.128814956,0.619821976,1.643767872,-0.058521385,0.296721203,1.643767872
0.243498514,-0.003602805,1.155080127,-0.284710918,0.160656348,1.155080127,-0.370139178,0.692605485,1.155080127,-0.344840889,-2.799302874,1.155080127
0.015261049,-0.011072034,0.888523174,-0.542164152,0.16079992,0.888523174,-0.373400316,0.805566023,0.888523174,-0.285835856,-2.799302874,0.888523174
-0.103435998,0.19833,0.555326984,-0.973011434,0.160010277,0.555326984,-0.500584703,0.831332448,0.555326984,-0.475103366,-2.799302874,0.555326984
-0.649103282,0.127064768,0.288770032,-1.308896458,0.159148849,0.288770032,-0.715819819,0.831199631,0.288770032,-0.367088688,-2.799302874,0.288770032
-0.460544544,-0.450350577,0.177704635,-1.066566844,0.159507778,0.177704635,-0.875615587,0.831199631,0.177704635,-0.522823283,-2.799302874,0.177704635
-0.8000181,0.15869915,0,-1.048629528,0.159292421,0,-0.767998029,0.830801181,0,-0.325172544,-2.799302874,0
-0.746095727,-0.101317896,-0.111065397,-1.143240074,0.15979492,-0.111065397,-0.754953477,0.831398856,-0.111065397,-0.40707024,-2.799302874,-0.111065397
-0.685051531,0.096396992,-0.155491555,-0.8583533,0.16029742,-0.155491555,-0.83648193,0.830933998,-0.155491555,-0.288737743,-2.799302874,-0.155491555
1.868291526,-1.983915116,0.599753143,2.492759276,-2.615654766,0.599753143,2.228987911,-1.60173527,0.599753143,2.638621237,-1.25715957,0.599753143
1.938831486,-1.981366791,0.644179301,1.601520898,-1.870304067,0.644179301,1.625677357,-1.109118415,0.644179301,2.257184331,-1.053754576,0.644179301
1.64378454,-1.907113866,0.621966222,1.606093155,-1.622140976,0.621966222,1.328913787,-1.255083884,0.621966222,2.000206128,-0.938647356,0.621966222
0.834948945,-0.959752,0.799670857,1.250863967,-1.594790633,0.799670857,1.641983048,-1.490567756,0.799670857,1.763541132,-0.706899044,0.799670857
0.278768494,-0.507731831,0.955162412,0.284359206,-0.291306283,0.955162412,0.966927455,-1.496345279,0.955162412,0.971648451,-0.406126413,0.955162412
-0.090888025,-0.009753934,0.977375492,-0.030774806,0.161589562,0.977375492,0.066853332,0.181195078,0.977375492,0.461883659,-0.174378101,0.977375492
-0.509040766,0.221177054,0.799670857,-0.221402746,0.160584563,0.799670857,-0.386444868,0.550491698,0.799670857,0.333878205,0.049967604,0.799670857
-0.626381276,0.09903319,0.599753143,-0.618837382,0.160512777,0.599753143,-0.670163885,0.689550703,0.599753143,-0.042722223,0.529069727,0.599753143
-0.810531267,0.151932907,0.488687746,-0.658580846,0.160153849,0.488687746,-0.69625299,0.801979974,0.488687746,-0.319691203,-2.799302874,0.488687746
-0.394413332,-0.358435122,0.488687746,-0.503827536,0.160512777,0.488687746,-0.947360626,0.638549119,0.488687746,-0.16266688,-2.799302874,0.488687746
-0.47478819,-0.149823948,0.35540927,-0.470766602,0.160871705,0.35540927,-0.660380471,0.642135168,0.35540927,-0.288737743,-2.799302874,0.35540927
-0.510397304,-0.160544488,0.222130794,-0.457753255,0.160728134,0.222130794,-0.699514128,0.6200212,0.222130794,-0.320658498,-2.799302874,0.222130794
3.020331155,-3.539711596,0.288770032,2.925716831,-3.101500238,0.288770032,2.692069525,-2.529193748,0.288770032,3.347648927,-1.440157374,0.288770032
2.693744708,-3.102629885,0.977375492,2.638368072,-2.800431102,0.977375492,2.646413591,-2.249747573,0.977375492,3.350550814,-1.453428716,0.977375492
2.443463505,-3.054738946,1.843685587,2.546571222,-3.098485239,1.843685587,2.379000264,-2.122376432,1.843685587,2.955571769,-1.308344269,1.843685587
2.211834695,-2.913614453,2.310160253,2.209982774,-2.955775311,2.310160253,1.977880275,-2.267080143,2.310160253,2.47901746,-1.342122836,2.310160253
0.739313038,-0.618276421,2.576717205,0.986376492,-1.337582547,2.576717205,1.188684848,-1.563284857,2.576717205,1.781919749,-1.185634371,2.576717205
0.394413332,-0.149384582,2.465651809,0.585073024,-0.63487254,2.465651809,0.807131687,-0.779268331,2.465651809,1.386618272,-0.945583133,2.465651809
0.001695672,-0.022495561,1.932537904,0.10463434,0.161302419,1.932537904,0.467973321,-0.347016632,1.932537904,0.894264801,-0.397189932,1.932537904
0.112592628,-0.136730829,1.621554793,0.115185702,0.161517777,1.621554793,0.340788934,-0.133181869,1.621554793,0.54990756,-0.035095698,1.621554793
-0.156340968,-0.023901533,0.977375492,0.03323679,0.161087062,0.977375492,-0.171209752,0.68098403,0.977375492,0.252302941,0.529469868,0.977375492
-0.077661782,-0.115729114,0.621966222,0.005803249,0.161517777,0.621966222,-0.053808779,0.688554578,0.621966222,0.253270237,0.529403178,0.621966222
-0.03221777,-0.096748485,0.288770032,-0.005099825,0.161158848,0.288770032,-0.19077658,0.827945624,0.288770032,0.004030398,-2.799302874,0.288770032
0.066470347,-0.270825459,-0.044426159,-0.01283749,0.161087062,-0.044426159,-0.115770404,0.831930123,-0.044426159,0.100437529,-2.799302874,-0.044426159
0.987559435,-1.267220618,0.666392381,0.996927854,-1.396590374,0.666392381,2.082236695,-1.713832499,0.666392381,1.968285372,-0.942915527,0.666392381
0.850888263,-1.128820197,0.955162412,0.699027734,-0.982458795,0.955162412,0.950621764,-0.92994879,0.955162412,1.23475286,-0.661016212,0.955162412
1.092351971,-1.119242009,1.266145523,0.8991519,-1.068458038,1.266145523,0.862571035,-1.003462791,1.266145523,1.161560825,-0.690059778,1.266145523
0.653851164,-0.745516935,1.332784761,0.83619544,-0.984612366,1.332784761,1.025627941,-1.404236951,1.332784761,1.272477389,-0.502326972,1.332784761
0.375760939,-0.865639713,0.977375492,0.251649984,-0.251680589,0.977375492,0.562546327,-0.925698658,0.977375492,0.638576326,-0.213558571,0.977375492
0.213315551,-0.839980715,0.510900825,0.072628542,-0.504007248,0.510900825,0.148381785,0.170171298,0.510900825,0.420934811,-0.161140104,0.510900825
0.051887566,-0.413180178,0.155491555,-0.013892627,-0.045224977,0.155491555,0.083159022,-0.207891219,0.155491555,0.183624952,-0.024758723,0.155491555
-0.07901832,-0.068101795,0.044426159,-0.249891424,0.160728134,0.044426159,-0.014675122,-0.040077416,0.044426159,0.204260592,-0.046066229,0.044426159
-0.178384706,0.196308915,0.022213079,-0.343446834,0.160943491,0.022213079,-0.148381785,0.287514785,0.022213079,0.10075996,0.029226963,0.022213079
-0.255029085,0.228119043,0.310983111,-0.371935511,0.161087062,0.310983111,-0.33100552,0.745798542,0.310983111,0.002418239,0.443272834,0.310983111
-0.387630643,0.359928968,0.910736254,-0.440167652,0.160584563,0.910736254,-0.347311211,0.694796959,0.910736254,-0.146222855,0.529203107,0.910736254
-0.529388832,0.449823337,1.221719365,-0.526688821,0.160728134,1.221719365,-0.500584703,0.681183255,1.221719365,-0.171694973,0.529169762,1.221719365
0.615868109,-0.892968304,0.088852317,0.811575595,-1.352872896,0.088852317,0.810392825,-0.852251066,0.088852317,1.595554126,-0.83097609,0.088852317
0.520571337,-1.454830078,0.133278476,-0.151060333,-1.150580854,0.133278476,-0.2266491,-0.347813532,0.133278476,0.262620761,0.146735029,0.133278476
0.179062974,-0.714937033,0.133278476,0.108854885,-0.670478237,0.133278476,0.141859509,0.259158436,0.133278476,0.208129774,-0.004718329,0.133278476
0.762035044,-1.366781048,0.111065397,0.503827536,-1.42738643,0.111065397,0.053808779,0.079855995,0.111065397,0.412551582,-0.167242254,0.111065397
0.093261966,-0.699031968,0.044426159,0.176383602,-0.88138456,0.044426159,-0.07011447,0.037885942,0.044426159,0.244242144,-0.204388674,0.044426159
-0.113949166,-0.329788432,0,-0.308627339,0.160871705,0,-0.27882731,0.591930485,0,0.11107778,0.348339388,0
-0.119036182,-0.587608645,-0.066639238,-0.215423641,0.160871705,-0.066639238,-0.259260481,0.552417539,-0.066639238,0.097858074,0.257007211,-0.066639238
-0.208228535,-0.642265827,-0.133278476,-0.396555356,0.160871705,-0.133278476,-0.340788934,0.669561801,-0.133278476,0.077222434,0.255773443,-0.133278476
-0.37508267,-0.242354515,-0.155491555,-0.351536211,0.160871705,-0.155491555,-0.458189907,0.746462626,-0.155491555,0.014993082,0.529269797,-0.155491555
-0.408317843,-0.278206815,-0.155491555,-0.354349908,0.160728134,-0.155491555,-0.569068603,0.831531673,-0.155491555,0.051750316,0.281949332,-0.155491555
-0.440874748,0.457380439,-0.155491555,-0.495738159,0.160512777,-0.155491555,-0.47123446,0.831531673,-0.155491555,-0.00080608,0.418230678,-0.155491555
-0.376439208,-0.109490111,-0.155491555,-0.538295319,0.160512777,-0.155491555,-0.53971836,0.79939005,-0.155491555,-0.17975577,-2.799302874,-0.155491555
1.345346249,-1.580049506,-0.155491555,2.081256158,-2.388381308,-0.155491555,2.007230518,-2.03591281,-0.155491555,2.294586428,-1.139551469,-0.155491555
1.993432128,-1.871261567,-0.133278476,1.598355489,-1.683302374,-0.133278476,1.844173611,-1.35629015,-0.133278476,2.62185478,-1.2738988,-0.133278476
1.557305262,-1.652808585,-0.111065397,1.478069962,-1.963984377,-0.111065397,1.867001578,-1.72286403,-0.111065397,2.413241358,-1.211543499,-0.111065397
1.282267247,-1.469504916,-0.111065397,1.109124004,-1.420495005,-0.111065397,1.312608097,-1.062167739,-0.111065397,1.71840067,-0.932778622,-0.111065397
0.515823455,-0.499471742,-0.111065397,0.473228586,-0.435595497,-0.111065397,0.865832173,-0.775615874,-0.111065397,1.38113693,-0.682190339,-0.111065397
0.104114267,-0.234358046,-0.133278476,-0.032181654,0.161015277,-0.133278476,0.272305034,-0.033370177,-0.133278476,0.589889113,-0.124227099,-0.133278476
-0.349986723,0.241036416,-0.155491555,-0.301241386,0.16029742,-0.155491555,-0.083159022,0.421526757,-0.155491555,0.296476108,0.140366118,-0.155491555
-0.577885054,0.180579597,-0.155491555,-0.313199596,0.160440991,-0.155491555,-0.220126824,0.781858256,-0.155491555,0.26584508,0.032228021,-0.155491555
-0.731852081,0.293848259,-0.177704635,-0.418361504,0.160369206,-0.177704635,-0.239693652,0.584492754,-0.177704635,-0.296476108,-2.799302874,-0.177704635
-0.424596295,0.054305689,-0.177704635,-0.423637185,0.16079992,-0.177704635,-0.389706006,0.8237619,-0.177704635,-0.163311744,-2.799302874,-0.177704635
-0.259776967,0.138048928,-0.177704635,-0.442277924,0.161015277,-0.177704635,-0.425578526,0.832062939,-0.177704635,-0.271326422,-2.799302874,-0.177704635
-0.264524849,0.226010085,-0.199917714,-0.704655127,0.160369206,-0.199917714,-0.533196084,0.831664489,-0.199917714,-0.294541517,-2.799302874,-0.199917714
2.541134218,-3.411943842,0.422048508,2.844119631,-3.50163361,0.422048508,2.274643844,-2.571230209,0.422048508,2.824664428,-1.477703935,0.422048508
2.251174288,-3.272049575,0.510900825,2.545867798,-3.266607298,0.510900825,2.274643844,-2.551307716,0.510900825,2.771140737,-1.464332558,0.510900825
1.799447239,-2.331541825,0.599753143,2.269773826,-2.852332148,0.599753143,2.101803524,-2.443062168,0.599753143,2.704074908,-1.462598613,0.599753143
1.353485475,-1.615374566,0.710818539,1.376425175,-1.721923069,0.710818539,2.232249049,-2.223781924,0.710818539,2.38615708,-1.216578606,0.710818539
0.65045982,-0.682687538,0.821883936,0.655767149,-0.741330701,0.821883936,1.2017294,-1.005388632,0.821883936,1.487539449,-0.689526257,0.821883936
0.366604309,-0.430666961,0.777457777,0.377211192,-0.438466924,0.777457777,0.409272835,-0.174355022,0.777457777,1.098041745,-0.494457533,0.777457777
0.108523015,-0.418101082,0.577540063,0.327619791,-0.840179581,0.577540063,0.282088448,-0.103364537,0.577540063,0.710801065,-0.259074606,0.577540063
-0.288942527,0.011072034,0.33319619,0.077200799,-0.932783106,0.33319619,-0.092942437,0.295151741,0.33319619,0.529916784,-0.192050994,0.33319619
-0.7586437,-0.067574555,0.199917714,-0.413789247,0.16029742,0.199917714,-0.448406493,0.376900372,0.199917714,0.217480299,-0.154771193,0.199917714
-0.936689271,0.149296708,0.133278476,-0.645567499,0.159938492,0.133278476,-0.422317388,0.536413136,0.133278476,-0.327429568,0.043331933,0.133278476
-1.057421125,0.162653447,0.044426159,-0.969846025,0.159148849,0.044426159,-0.507106979,0.208289669,0.044426159,-0.422224538,0.468881856,0.044426159
-0.94652417,-0.028295197,-0.111065397,-0.96562548,0.159507778,-0.111065397,-0.846265344,0.650303391,-0.111065397,-0.581183452,0.528569551,-0.111065397
1.694993837,-1.624777007,0.755244698,2.409755228,-1.880569419,0.755244698,2.529012618,-2.582386806,0.755244698,2.705364635,-1.164293519,0.755244698
1.690245955,-1.594109231,1.088440888,1.588507551,-1.755375195,1.088440888,2.088758971,-1.722199947,1.088440888,2.680214949,-1.195104374,1.088440888
1.852352209,-1.940857207,1.266145523,1.482642219,-1.732116636,1.266145523,1.501754108,-1.093645278,1.266145523,2.181090409,-1.049019574,1.266145523
1.434877736,-1.808871536,1.443850158,1.552281209,-1.825222661,1.443850158,1.599588252,-1.251099385,1.443850158,2.324895024,-1.238953155,1.443850158
0.688103741,-0.81871538,1.510489396,0.648381196,-0.600343629,1.510489396,1.302824682,-1.102411175,1.510489396,1.541708003,-0.718736547,1.510489396
0.197715368,-0.088136903,1.532702476,0.179197298,0.161445991,1.532702476,0.653858195,-0.278483254,1.532702476,0.903937758,-0.355675306,1.532702476
-0.066470347,0.294024006,1.288358603,-0.00932037,0.161302419,1.288358603,0.275566172,0.031842785,1.288358603,0.714670248,-0.243569144,1.288358603
0.074609573,0.251756957,0.866310095,-0.255518817,0.160943491,0.866310095,0.128814956,0.252916054,0.866310095,0.416743197,0.103019628,0.866310095
0.039339593,0.457556186,0.533113905,-0.08247648,0.161087062,0.533113905,-0.037503088,0.419003242,0.533113905,0.382242986,0.057503592,0.533113905
0.007800092,0.448241618,0.244343873,-0.169701072,0.160871705,0.244343873,-0.269043896,0.658272388,0.244343873,-0.013703355,0.529269797,0.244343873
-0.071218228,0.457731932,0.088852317,-0.145784652,0.161015277,0.088852317,-0.246215929,0.819644585,0.088852317,0.127521806,0.529236452,0.088852317
-0.062061599,0.457556186,-0.133278476,-0.129957609,0.161374205,-0.133278476,-0.207082271,0.831996531,-0.133278476,-0.023698743,-2.799302874,-0.133278476
2.17995606,-2.306585812,1.066227809,1.671863311,-1.619772049,1.066227809,1.182162571,-0.504337922,1.066227809,1.498179701,-0.461112452,1.066227809
1.804534255,-1.841208904,1.155080127,1.452394981,-1.537577447,1.155080127,2.105064662,-1.319300721,1.155080127,2.022776359,-0.917573265,1.155080127
1.884230844,-1.800172081,1.199506285,1.490379885,-1.620346334,1.199506285,1.651766462,-1.143982778,1.199506285,2.292329405,-1.129314529,1.199506285
1.20121412,-1.173547698,1.110653968,1.72954409,-1.691916656,1.110653968,1.805039954,-1.474430536,1.110653968,2.297810747,-1.034914605,1.110653968
0.519553933,-0.266871161,1.088440888,0.506641233,-0.18520705,1.088440888,0.895182416,-0.382545078,1.088440888,1.222178017,-0.476951365,1.088440888
0.195341427,-0.049472658,0.799670857,0.299834537,0.096551738,0.799670857,0.572329741,-0.1661868,0.799670857,1.022915119,-0.379417004,0.799670857
-0.123784064,0.172934621,0.599753143,0.103579204,0.159220635,0.599753143,0.334266658,-0.015041483,0.599753143,0.583440475,-0.006852414,0.599753143
-0.044087475,0.010544794,0.422048508,-0.112723718,0.160728134,0.422048508,0.164687475,0.129662228,0.422048508,0.612136912,-0.12259319,0.422048508
0.048835357,0.269155867,0.266556952,-0.113427142,0.161302419,0.266556952,-0.024458536,0.406252846,0.266556952,0.30034529,0.224929244,0.266556952
-0.049174491,0.457995552,0.244343873,-0.120109671,0.160369206,0.244343873,-0.063592193,0.539268694,0.244343873,0.234246756,0.497725351,0.244343873
-0.162106253,0.457292566,0.222130794,-0.153522317,0.161230634,0.222130794,-0.233171376,0.832394981,0.222130794,0.08689539,-2.799302874,0.222130794
-0.258081295,0.457292566,0.133278476,-0.327268079,0.160943491,0.133278476,-0.291871862,0.832461389,0.133278476,-0.067549478,-2.799302874,0.133278476
2.001910488,-1.814759046,1.37721092,1.692614323,-1.69500344,1.37721092,1.95179117,-1.568796747,1.37721092,2.360684962,-0.968257788,1.37721092
2.02734557,-1.844987455,1.04401473,2.531447604,-1.963481877,1.04401473,2.069192142,-1.552327486,1.04401473,2.562527315,-0.974526663,1.04401473
0.974672327,-0.750262092,0.666392381,1.573383933,-1.654013817,0.666392381,1.981141413,-1.400783719,0.666392381,2.700205725,-1.184333913,0.666392381
0.453761856,0.126889021,0.399835428,0.743343454,-0.765019975,0.399835428,0.761475753,-0.510580303,0.399835428,1.791270274,-0.897099385,0.399835428
0.336082211,-0.268101387,0.222130794,0.412030687,-0.218874534,0.222130794,0.621246813,-0.14573304,0.222130794,1.229916382,-0.543808253,0.222130794
0.132262424,0.234885286,0.088852317,0.215423641,0.161733134,0.088852317,0.259260481,0.229540329,0.088852317,0.41384131,0.529536558,0.088852317
0.078679186,0.399823439,-0.044426159,0.000527568,0.161158848,-0.044426159,0.308177553,0.199125322,-0.044426159,0.516052214,0.529703284,-0.044426159
-0.01763499,0.457380439,-0.111065397,-0.070518269,0.161302419,-0.111065397,0.203821133,0.384271695,-0.111065397,0.303892041,0.529469868,-0.111065397
-0.03526998,0.412828685,-0.111065397,-0.146488076,0.160656348,-0.111065397,0.027719674,0.410038119,-0.111065397,0.10075996,0.529303143,-0.111065397
-0.101740326,0.457468313,-0.111065397,-0.195024341,0.161158848,-0.111065397,-0.102725851,0.636689687,-0.111065397,0.00951174,-2.799302874,-0.111065397
-0.137349441,0.457204693,-0.133278476,-0.247077727,0.160440991,-0.133278476,-0.301655277,0.831664489,-0.133278476,-0.023053879,-2.799302874,-0.133278476
-0.145827801,0.457468313,-0.155491555,-0.28330407,0.161230634,-0.155491555,-0.236432514,0.799257233,-0.155491555,-0.011768763,-2.799302874,-0.155491555
1.207657674,-1.101930972,0.444261587,1.160122254,-1.169173345,0.444261587,1.351741754,-0.95591444,0.444261587,1.870588515,-0.734008595,0.444261587
1.31550242,-1.156324534,0.510900825,1.494952142,-1.548776013,0.510900825,1.436531345,-1.084746564,0.510900825,1.871233378,-0.838512078,0.510900825
1.087943223,-0.772845526,0.488687746,1.529068212,-1.951134741,0.488687746,1.315869235,-0.992239787,0.488687746,2.093066507,-0.902634669,0.488687746
0.540919402,-0.102987488,0.399835428,1.112641125,-1.447917135,0.399835428,1.485448417,-1.272549269,0.399835428,1.866719332,-0.794863367,0.399835428
0.131245021,0.299735769,0.310983111,0.37510092,-0.468042624,0.310983111,0.494062426,-0.00215827,0.310983111,0.883302118,-0.264709925,0.310983111
0.092244563,0.26361985,0.177704635,0.135936714,-0.074441749,0.177704635,0.066853332,0.472461932,0.177704635,0.637286598,-0.13893228,0.177704635
0.043409206,0.398856833,0.066639238,0.036050487,0.020889632,0.066639238,-0.030980812,0.63695532,0.066639238,0.279064787,0.39225486,0.066639238
-0.099366385,0.457380439,-0.022213079,-0.273807844,0.159938492,-0.022213079,-0.223387962,0.783584872,-0.022213079,0.084960799,0.529269797,-0.022213079
-0.124123198,0.457644059,-0.044426159,-0.66948392,0.159077063,-0.044426159,-0.272305034,0.832062939,-0.044426159,-0.087540254,-2.799302874,-0.044426159
-0.150914817,0.450526323,-0.066639238,-0.379321464,0.159651349,-0.066639238,-0.180993166,0.552483948,-0.066639238,-0.12655451,-2.799302874,-0.066639238
-0.213654685,0.458083426,-0.066639238,-0.475690571,0.159435992,-0.066639238,-0.246215929,0.677132348,-0.066639238,-0.122685328,0.529269797,-0.066639238
-0.255029085,0.457468313,0.044426159,-0.540757303,0.159292421,0.044426159,-0.347311211,0.760939638,0.044426159,-0.20393816,-2.799302874,0.044426159
1.077769191,-0.873460436,-0.111065397,1.510427473,-1.854008718,-0.111065397,1.23760192,-0.816722619,-0.111065397,1.958289984,-0.910804214,-0.111065397
1.234110159,-0.811334024,-0.111065397,2.304945032,-2.328870981,-0.111065397,1.390875412,-0.782389522,-0.111065397,1.971187259,-0.933545559,-0.111065397
0.56533708,-0.192090997,-0.133278476,1.657091405,-2.38436131,-0.133278476,1.772428573,-1.213047422,-0.133278476,2.116604034,-0.964056308,-0.133278476
0.551432569,-0.322846443,-0.133278476,1.125302759,-1.473831764,-0.133278476,1.293041268,-0.985200506,-0.133278476,1.877682016,-0.82907542,-0.133278476
0.059348524,0.128119247,-0.155491555,0.682848978,-1.053526617,-0.155491555,0.425578526,-0.125876954,-0.155491555,1.046775078,-0.534805081,-0.155491555
-0.125479736,0.388487785,-0.155491555,0.101117219,0.160369206,-0.155491555,-0.060331055,0.395561108,-0.155491555,0.488645504,-0.112723046,-0.155491555
-0.133618962,0.457380439,-0.155491555,-0.202762007,0.159364206,-0.155491555,-0.236432514,0.48043093,-0.155491555,0.32098093,-0.018689918,-0.155491555
-0.326925582,0.297451064,-0.155491555,-0.327619791,0.159507778,-0.155491555,-0.092942437,0.471067358,-0.155491555,0.003385535,0.515198173,-0.155491555
-0.572119769,0.251229717,-0.155491555,-0.21190652,0.159938492,-0.155491555,-0.03424195,0.539932777,-0.155491555,-0.083026207,0.528903002,-0.155491555
-0.596876581,0.455886594,-0.155491555,-0.238284926,0.160369206,-0.155491555,-0.392967144,0.831863714,-0.155491555,-0.217802731,0.528903002,-0.155491555
-0.623329066,0.399471946,-0.177704635,-0.218940762,0.159938492,-0.177704635,-0.617985675,0.831531673,-0.177704635,-0.423514266,-2.799302874,-0.177704635
-0.493101448,0.420825153,-0.177704635,-0.212609945,0.160153849,-0.177704635,-0.481017874,0.831531673,-0.177704635,-0.110110485,0.529169762,-0.177704635
1.535939794,-1.450172793,-0.044426159,1.181928402,-1.266227582,-0.044426159,1.906135236,-1.710379267,-0.044426159,1.917986,-0.792129071,-0.044426159
2.024971629,-2.072842879,0,1.063049723,-0.989709149,0,1.756122882,-1.266838155,0,2.45838182,-1.044751404,0
1.205622867,-1.198415837,0,0.977935403,-1.166158347,0,1.690900119,-1.212516156,0,2.394540309,-1.128447557,0
1.39452074,-1.359136072,0,0.654360301,-0.706083933,0,1.371308583,-1.06289823,0,1.82673778,-0.862653917,0
0.693529891,-0.712388707,-0.022213079,0.265366755,-0.034313554,-0.022213079,0.83648193,-0.53076843,-0.022213079,1.382104226,-0.62503687,-0.022213079
0.110218687,0.018892756,-0.044426159,0.03147823,0.160656348,-0.044426159,0.047286503,0.135638976,-0.044426159,0.784315532,-0.207423076,-0.044426159
0.170584614,0.282161113,-0.044426159,-0.174273329,0.160225634,-0.044426159,-0.33100552,0.602555815,-0.044426159,0.431897495,0.001984032,-0.044426159
0.085801009,0.365025619,-0.044426159,-0.139102123,0.160225634,-0.044426159,-0.063592193,0.633236454,-0.044426159,0.292606925,0.529369833,-0.044426159
0.046461416,0.097802964,-0.044426159,-0.215071929,0.160153849,-0.044426159,-0.096203575,0.593989142,-0.044426159,0.058198953,-2.799302874,-0.044426159
-0.065792078,0.457292566,-0.088852317,-0.073331966,0.160225634,-0.088852317,-0.141859509,0.832527797,-0.088852317,0.184914679,-2.799302874,-0.088852317
-0.290638199,0.197539141,-0.133278476,-0.337116016,0.160010277,-0.133278476,-0.089681299,0.832793431,-0.133278476,0.189751158,0.529503213,-0.133278476
-0.29911656,0.013532486,-0.155491555,-0.390927963,0.159723135,-0.155491555,-0.327744382,0.832062939,-0.155491555,0.09721321,0.529336488,-0.155491555
2.305435795,-2.046832387,-0.022213079,0.930102562,0.039051409,-0.022213079,2.623585624,-1.601204003,-0.022213079,3.347004064,-1.425652264,-0.022213079
2.442106967,-2.284793238,-0.022213079,0.850615634,-0.42274586,-0.022213079,2.643152453,-1.797706197,-0.022213079,3.520794843,-1.40351113,-0.022213079
2.061598147,-1.810629001,-0.022213079,0.936785091,-0.333157334,-0.022213079,2.535534895,-1.775326596,-0.022213079,3.077451017,-1.36426397,-0.022213079
1.634288776,-1.56730788,0,0.993059022,-0.556339008,0,1.873523855,-1.593102189,0,2.591868616,-1.185534336,0
0.932280524,-0.714937033,0.044426159,0.628333608,-0.363379104,0.044426159,1.491970694,-1.041514754,0.044426159,1.897672792,-0.924175591,0.044426159
0.383221896,0.059490213,0.044426159,0.270290724,0.161374205,0.044426159,0.869093311,-0.238571859,0.044426159,1.496889973,-0.504494402,0.044426159
0.064774674,0.136818702,0.044426159,0.268180451,0.160656348,0.044426159,0.751692339,-0.281338812,0.044426159,1.053868579,-0.259207987,0.044426159
